"","location","year","date","julian","water","air","dmean_1","dmean_2","dmean_3","dmean_4","dmean_5","dmean_6","cair","X.1","X","n_days","expected_days","complete"
"4942","yellowr",2015,2015-06-10,161,19,20,20.55,19.45,18.9,20.55,19.45,16.4,19.3285714285714,49,49,112,112,TRUE
"4943","yellowr",2015,2015-06-11,162,20.2,25.85,20,20.55,19.45,18.9,20.55,19.45,20.6785714285714,49,49,112,112,TRUE
"4944","yellowr",2015,2015-06-12,163,20.5,25.8,25.85,20,20.55,19.45,18.9,20.55,21.5857142857143,49,49,112,112,TRUE
"4945","yellowr",2015,2015-06-13,164,20.4,22.8,25.8,25.85,20,20.55,19.45,18.9,21.9071428571429,49,49,112,112,TRUE
"4946","yellowr",2015,2015-06-14,165,20.9,25.85,22.8,25.8,25.85,20,20.55,19.45,22.9,49,49,112,112,TRUE
"4947","yellowr",2015,2015-06-15,166,21.2,25.25,25.85,22.8,25.8,25.85,20,20.55,23.7285714285714,49,49,112,112,TRUE
"4948","yellowr",2015,2015-06-16,167,21.4,23.05,25.25,25.85,22.8,25.8,25.85,20,24.0857142857143,49,49,112,112,TRUE
"4949","yellowr",2015,2015-06-17,168,20.6,20.55,23.05,25.25,25.85,22.8,25.8,25.85,24.1642857142857,49,49,112,112,TRUE
"4950","yellowr",2015,2015-06-18,169,20.9,20,20.55,23.05,25.25,25.85,22.8,25.8,23.3285714285714,49,49,112,112,TRUE
"4951","yellowr",2015,2015-06-19,170,20.8,23.3,20,20.55,23.05,25.25,25.85,22.8,22.9714285714286,49,49,112,112,TRUE
"4952","yellowr",2015,2015-06-20,171,20.5,19.15,23.3,20,20.55,23.05,25.25,25.85,22.45,49,49,112,112,TRUE
"4953","yellowr",2015,2015-06-21,172,20.6,22.5,19.15,23.3,20,20.55,23.05,25.25,21.9714285714286,49,49,112,112,TRUE
"4954","yellowr",2015,2015-06-22,173,21.1,23.85,22.5,19.15,23.3,20,20.55,23.05,21.7714285714286,49,49,112,112,TRUE
"4955","yellowr",2015,2015-06-23,174,21.6,24.45,23.85,22.5,19.15,23.3,20,20.55,21.9714285714286,49,49,112,112,TRUE
"4956","yellowr",2015,2015-06-24,175,20.5,18.85,24.45,23.85,22.5,19.15,23.3,20,21.7285714285714,49,49,112,112,TRUE
"4957","yellowr",2015,2015-06-25,176,20.1,19.75,18.85,24.45,23.85,22.5,19.15,23.3,21.6928571428571,49,49,112,112,TRUE
"4958","yellowr",2015,2015-06-26,177,19.3,22.8,19.75,18.85,24.45,23.85,22.5,19.15,21.6214285714286,49,49,112,112,TRUE
"4959","yellowr",2015,2015-06-27,178,18.3,17.8,22.8,19.75,18.85,24.45,23.85,22.5,21.4285714285714,49,49,112,112,TRUE
"4960","yellowr",2015,2015-06-28,179,18.1,16.15,17.8,22.8,19.75,18.85,24.45,23.85,20.5214285714286,49,49,112,112,TRUE
"4961","yellowr",2015,2015-06-29,180,18.4,19.45,16.15,17.8,22.8,19.75,18.85,24.45,19.8928571428571,49,49,112,112,TRUE
"4962","yellowr",2015,2015-06-30,181,19,17.8,19.45,16.15,17.8,22.8,19.75,18.85,18.9428571428571,49,49,112,112,TRUE
"4963","yellowr",2015,2015-07-01,182,18.6,18.9,17.8,19.45,16.15,17.8,22.8,19.75,18.95,49,49,112,112,TRUE
"4964","yellowr",2015,2015-07-02,183,18.6,16.65,18.9,17.8,19.45,16.15,17.8,22.8,18.5071428571429,49,49,112,112,TRUE
"4965","yellowr",2015,2015-07-03,184,18.8,17.8,16.65,18.9,17.8,19.45,16.15,17.8,17.7928571428571,49,49,112,112,TRUE
"4966","yellowr",2015,2015-07-04,185,19,18.05,17.8,16.65,18.9,17.8,19.45,16.15,17.8285714285714,49,49,112,112,TRUE
"4967","yellowr",2015,2015-07-05,186,19.6,20.55,18.05,17.8,16.65,18.9,17.8,19.45,18.4571428571429,49,49,112,112,TRUE
"4968","yellowr",2015,2015-07-06,187,20.1,21.35,20.55,18.05,17.8,16.65,18.9,17.8,18.7285714285714,49,49,112,112,TRUE
"4969","yellowr",2015,2015-07-07,188,20,22.75,21.35,20.55,18.05,17.8,16.65,18.9,19.4357142857143,49,49,112,112,TRUE
"4970","yellowr",2015,2015-07-08,189,18.2,16.95,22.75,21.35,20.55,18.05,17.8,16.65,19.1571428571429,49,49,112,112,TRUE
"4971","yellowr",2015,2015-07-09,190,17.8,15.55,16.95,22.75,21.35,20.55,18.05,17.8,19,49,49,112,112,TRUE
"4972","yellowr",2015,2015-07-10,191,17.9,17.2,15.55,16.95,22.75,21.35,20.55,18.05,18.9142857142857,49,49,112,112,TRUE
"4973","yellowr",2015,2015-07-11,192,18.6,18.65,17.2,15.55,16.95,22.75,21.35,20.55,19,49,49,112,112,TRUE
"4974","yellowr",2015,2015-07-12,193,19.5,20.85,18.65,17.2,15.55,16.95,22.75,21.35,19.0428571428571,49,49,112,112,TRUE
"4975","yellowr",2015,2015-07-13,194,20.2,21.65,20.85,18.65,17.2,15.55,16.95,22.75,19.0857142857143,49,49,112,112,TRUE
"4976","yellowr",2015,2015-07-14,195,20.9,23.05,21.65,20.85,18.65,17.2,15.55,16.95,19.1285714285714,49,49,112,112,TRUE
"4977","yellowr",2015,2015-07-15,196,20.6,20.85,23.05,21.65,20.85,18.65,17.2,15.55,19.6857142857143,49,49,112,112,TRUE
"4978","yellowr",2015,2015-07-16,197,20.2,20.55,20.85,23.05,21.65,20.85,18.65,17.2,20.4,49,49,112,112,TRUE
"4979","yellowr",2015,2015-07-17,198,20.6,19.7,20.55,20.85,23.05,21.65,20.85,18.65,20.7571428571429,49,49,112,112,TRUE
"4980","yellowr",2015,2015-07-18,199,20.8,26.35,19.7,20.55,20.85,23.05,21.65,20.85,21.8571428571429,49,49,112,112,TRUE
"4981","yellowr",2015,2015-07-19,200,21.7,26.4,26.35,19.7,20.55,20.85,23.05,21.65,22.65,49,49,112,112,TRUE
"4982","yellowr",2015,2015-07-20,201,22.1,23.6,26.4,26.35,19.7,20.55,20.85,23.05,22.9285714285714,49,49,112,112,TRUE
"4983","yellowr",2015,2015-07-21,202,22.4,22.75,23.6,26.4,26.35,19.7,20.55,20.85,22.8857142857143,49,49,112,112,TRUE
"4984","yellowr",2015,2015-07-22,203,21.7,20,22.75,23.6,26.4,26.35,19.7,20.55,22.7642857142857,49,49,112,112,TRUE
"4985","yellowr",2016,2016-04-01,92,11,11.35,9.75,5.25,2.5,12.5,5.8,3.3,7.20714285714286,46,46,112,112,TRUE
"4986","yellowr",2016,2016-04-02,93,8.7,4.15,11.35,9.75,5.25,2.5,12.5,5.8,7.32857142857143,46,46,112,112,TRUE
"4987","yellowr",2016,2016-04-03,94,7.5,-0.25,4.15,11.35,9.75,5.25,2.5,12.5,6.46428571428571,46,46,112,112,TRUE
"4988","yellowr",2016,2016-04-04,95,7.5,6.4,-0.25,4.15,11.35,9.75,5.25,2.5,5.59285714285714,46,46,112,112,TRUE
"4989","yellowr",2016,2016-04-05,96,7.4,-1.7,6.4,-0.25,4.15,11.35,9.75,5.25,4.99285714285714,46,46,112,112,TRUE
"4990","yellowr",2016,2016-04-06,97,7.4,0.8,-1.7,6.4,-0.25,4.15,11.35,9.75,4.35714285714286,46,46,112,112,TRUE
"4991","yellowr",2016,2016-04-07,98,7.7,6.95,0.8,-1.7,6.4,-0.25,4.15,11.35,3.95714285714286,46,46,112,112,TRUE
"4992","yellowr",2016,2016-04-08,99,7,2.8,6.95,0.8,-1.7,6.4,-0.25,4.15,2.73571428571429,46,46,112,112,TRUE
"4993","yellowr",2016,2016-04-09,100,6.2,0.55,2.8,6.95,0.8,-1.7,6.4,-0.25,2.22142857142857,46,46,112,112,TRUE
"4994","yellowr",2016,2016-04-10,101,5.9,-1.35,0.55,2.8,6.95,0.8,-1.7,6.4,2.06428571428571,46,46,112,112,TRUE
"4995","yellowr",2016,2016-04-11,102,7.8,4.4,-1.35,0.55,2.8,6.95,0.8,-1.7,1.77857142857143,46,46,112,112,TRUE
"4996","yellowr",2016,2016-04-12,103,8.5,5.25,4.4,-1.35,0.55,2.8,6.95,0.8,2.77142857142857,46,46,112,112,TRUE
"4997","yellowr",2016,2016-04-13,104,9.5,3.05,5.25,4.4,-1.35,0.55,2.8,6.95,3.09285714285714,46,46,112,112,TRUE
"4998","yellowr",2016,2016-04-14,105,10.8,6.9,3.05,5.25,4.4,-1.35,0.55,2.8,3.08571428571429,46,46,112,112,TRUE
"4999","yellowr",2016,2016-04-15,106,12,8.9,6.9,3.05,5.25,4.4,-1.35,0.55,3.95714285714286,46,46,112,112,TRUE
"5000","yellowr",2016,2016-04-16,107,13.6,12.8,8.9,6.9,3.05,5.25,4.4,-1.35,5.70714285714286,46,46,112,112,TRUE
"5001","yellowr",2016,2016-04-17,108,15.1,16.15,12.8,8.9,6.9,3.05,5.25,4.4,8.20714285714286,46,46,112,112,TRUE
"5002","yellowr",2016,2016-04-18,109,16.1,17.5,16.15,12.8,8.9,6.9,3.05,5.25,10.0785714285714,46,46,112,112,TRUE
"5003","yellowr",2016,2016-04-19,110,16.4,18.9,17.5,16.15,12.8,8.9,6.9,3.05,12.0285714285714,46,46,112,112,TRUE
"5004","yellowr",2016,2016-04-20,111,15.6,16.1,18.9,17.5,16.15,12.8,8.9,6.9,13.8928571428571,46,46,112,112,TRUE
"5005","yellowr",2016,2016-04-21,112,15.5,15.8,16.1,18.9,17.5,16.15,12.8,8.9,15.1642857142857,46,46,112,112,TRUE
"5006","yellowr",2016,2016-04-22,113,14.4,14.75,15.8,16.1,18.9,17.5,16.15,12.8,16,46,46,112,112,TRUE
"5007","yellowr",2016,2016-04-23,114,14.6,8.6,14.75,15.8,16.1,18.9,17.5,16.15,15.4,46,46,112,112,TRUE
"5008","yellowr",2016,2016-04-24,115,15.4,10,8.6,14.75,15.8,16.1,18.9,17.5,14.5214285714286,46,46,112,112,TRUE
"5009","yellowr",2016,2016-04-25,116,16.4,15,10,8.6,14.75,15.8,16.1,18.9,14.1642857142857,46,46,112,112,TRUE
"5010","yellowr",2016,2016-04-26,117,16.7,20.3,15,10,8.6,14.75,15.8,16.1,14.3642857142857,46,46,112,112,TRUE
"5011","yellowr",2016,2016-04-27,118,15,11.95,20.3,15,10,8.6,14.75,15.8,13.7714285714286,46,46,112,112,TRUE
"5012","yellowr",2016,2016-04-28,119,13.3,10,11.95,20.3,15,10,8.6,14.75,12.9428571428571,46,46,112,112,TRUE
"5013","yellowr",2016,2016-04-29,120,12.6,9.2,10,11.95,20.3,15,10,8.6,12.15,46,46,112,112,TRUE
"5014","yellowr",2016,2016-04-30,121,11.4,8.65,9.2,10,11.95,20.3,15,10,12.1571428571429,46,46,112,112,TRUE
"5015","yellowr",2016,2016-05-01,122,11.4,7.5,8.65,9.2,10,11.95,20.3,15,11.8,46,46,112,112,TRUE
"5016","yellowr",2016,2016-05-02,123,11.7,10.25,7.5,8.65,9.2,10,11.95,20.3,11.1214285714286,46,46,112,112,TRUE
"5017","yellowr",2016,2016-05-03,124,12.6,8.9,10.25,7.5,8.65,9.2,10,11.95,9.49285714285714,46,46,112,112,TRUE
"5018","yellowr",2016,2016-05-04,125,12.5,12.8,8.9,10.25,7.5,8.65,9.2,10,9.61428571428571,46,46,112,112,TRUE
"5019","yellowr",2016,2016-05-05,126,12.6,6.1,12.8,8.9,10.25,7.5,8.65,9.2,9.05714285714286,46,46,112,112,TRUE
"5020","yellowr",2016,2016-05-06,127,12.9,10.55,6.1,12.8,8.9,10.25,7.5,8.65,9.25,46,46,112,112,TRUE
"5021","yellowr",2016,2016-05-07,128,14.4,13.3,10.55,6.1,12.8,8.9,10.25,7.5,9.91428571428571,46,46,112,112,TRUE
"5022","yellowr",2016,2016-05-08,129,14.1,11.4,13.3,10.55,6.1,12.8,8.9,10.25,10.4714285714286,46,46,112,112,TRUE
"5023","yellowr",2016,2016-05-09,130,13.5,11.15,11.4,13.3,10.55,6.1,12.8,8.9,10.6,46,46,112,112,TRUE
"5024","yellowr",2016,2016-05-10,131,13.3,11.1,11.15,11.4,13.3,10.55,6.1,12.8,10.9142857142857,46,46,112,112,TRUE
"5025","yellowr",2016,2016-05-11,132,14,15.25,11.1,11.15,11.4,13.3,10.55,6.1,11.2642857142857,46,46,112,112,TRUE
"5026","yellowr",2016,2016-05-12,133,14.6,17.8,15.25,11.1,11.15,11.4,13.3,10.55,12.9357142857143,46,46,112,112,TRUE
"5027","yellowr",2016,2016-05-13,134,15.2,15.55,17.8,15.25,11.1,11.15,11.4,13.3,13.65,46,46,112,112,TRUE
"5028","yellowr",2016,2016-05-14,135,14,13.05,15.55,17.8,15.25,11.1,11.15,11.4,13.6142857142857,46,46,112,112,TRUE
"5029","yellowr",2016,2016-05-15,136,12.5,3.9,13.05,15.55,17.8,15.25,11.1,11.15,12.5428571428571,46,46,112,112,TRUE
"5030","yellowr",2016,2016-05-16,137,11.7,5.85,3.9,13.05,15.55,17.8,15.25,11.1,11.7857142857143,46,46,112,112,TRUE
"5031","yellowr",2016,2016-05-17,138,12.9,11.65,5.85,3.9,13.05,15.55,17.8,15.25,11.8642857142857,46,46,112,112,TRUE
"5032","yellowr",2016,2016-05-18,139,13.7,10,11.65,5.85,3.9,13.05,15.55,17.8,11.1142857142857,46,46,112,112,TRUE
"5033","yellowr",2016,2016-05-19,140,14.7,11.1,10,11.65,5.85,3.9,13.05,15.55,10.1571428571429,46,46,112,112,TRUE
"5034","yellowr",2016,2016-05-20,141,14.7,12.75,11.1,10,11.65,5.85,3.9,13.05,9.75714285714286,46,46,112,112,TRUE
"5035","yellowr",2016,2016-05-21,142,15.9,13.3,12.75,11.1,10,11.65,5.85,3.9,9.79285714285714,46,46,112,112,TRUE
"5036","yellowr",2016,2016-05-22,143,16.6,15.85,13.3,12.75,11.1,10,11.65,5.85,11.5,46,46,112,112,TRUE
"5037","yellowr",2016,2016-05-23,144,17.4,15.85,15.85,13.3,12.75,11.1,10,11.65,12.9285714285714,46,46,112,112,TRUE
"5038","yellowr",2016,2016-05-24,145,18.2,16.4,15.85,15.85,13.3,12.75,11.1,10,13.6071428571429,46,46,112,112,TRUE
"5039","yellowr",2016,2016-05-25,146,19.7,20.55,16.4,15.85,15.85,13.3,12.75,11.1,15.1142857142857,46,46,112,112,TRUE
"5040","yellowr",2016,2016-05-26,147,20.4,23.6,20.55,16.4,15.85,15.85,13.3,12.75,16.9,46,46,112,112,TRUE
"5041","yellowr",2016,2016-05-27,148,20.5,22.8,23.6,20.55,16.4,15.85,15.85,13.3,18.3357142857143,46,46,112,112,TRUE
"5042","yellowr",2016,2016-05-28,149,20.8,23.9,22.8,23.6,20.55,16.4,15.85,15.85,19.85,46,46,112,112,TRUE
"5043","yellowr",2016,2016-05-29,150,21.3,23.6,23.9,22.8,23.6,20.55,16.4,15.85,20.9571428571429,46,46,112,112,TRUE
"5044","yellowr",2016,2016-05-30,151,21.4,21.95,23.6,23.9,22.8,23.6,20.55,16.4,21.8285714285714,46,46,112,112,TRUE
"5045","yellowr",2016,2016-05-31,152,20.9,23.35,21.95,23.6,23.9,22.8,23.6,20.55,22.8214285714286,46,46,112,112,TRUE
"5046","yellowr",2016,2016-06-01,153,20,23.6,23.35,21.95,23.6,23.9,22.8,23.6,23.2571428571429,46,46,112,112,TRUE
"5047","yellowr",2016,2016-06-02,154,20.2,20.85,23.6,23.35,21.95,23.6,23.9,22.8,22.8642857142857,46,46,112,112,TRUE
"5048","yellowr",2016,2016-06-03,155,19.9,19.7,20.85,23.6,23.35,21.95,23.6,23.9,22.4214285714286,46,46,112,112,TRUE
"5049","yellowr",2016,2016-06-04,156,19,19.45,19.7,20.85,23.6,23.35,21.95,23.6,21.7857142857143,46,46,112,112,TRUE
"5050","yellowr",2016,2016-06-05,157,18.8,19.45,19.45,19.7,20.85,23.6,23.35,21.95,21.1928571428571,46,46,112,112,TRUE
"5051","yellowr",2016,2016-06-06,158,19.4,19.75,19.45,19.45,19.7,20.85,23.6,23.35,20.8785714285714,46,46,112,112,TRUE
"5052","yellowr",2016,2016-06-07,159,18.1,20.25,19.75,19.45,19.45,19.7,20.85,23.6,20.4357142857143,46,46,112,112,TRUE
"5053","yellowr",2016,2016-06-08,160,18,12.75,20.25,19.75,19.45,19.45,19.7,20.85,18.8857142857143,46,46,112,112,TRUE
"5054","yellowr",2016,2016-06-09,161,17.3,14.2,12.75,20.25,19.75,19.45,19.45,19.7,17.9357142857143,46,46,112,112,TRUE
"5055","yellowr",2016,2016-06-10,162,19.2,16.4,14.2,12.75,20.25,19.75,19.45,19.45,17.4642857142857,46,46,112,112,TRUE
"5056","yellowr",2016,2016-06-11,163,21.6,26.1,16.4,14.2,12.75,20.25,19.75,19.45,18.4142857142857,46,46,112,112,TRUE
"5057","yellowr",2016,2016-06-12,164,22.1,27.2,26.1,16.4,14.2,12.75,20.25,19.75,19.5214285714286,46,46,112,112,TRUE
"5058","yellowr",2016,2016-06-13,165,21.1,18.05,27.2,26.1,16.4,14.2,12.75,20.25,19.2785714285714,46,46,112,112,TRUE
"5059","yellowr",2016,2016-06-14,166,21.4,20.85,18.05,27.2,26.1,16.4,14.2,12.75,19.3642857142857,46,46,112,112,TRUE
"5060","yellowr",2016,2016-06-15,167,22.2,20.8,20.85,18.05,27.2,26.1,16.4,14.2,20.5142857142857,46,46,112,112,TRUE
"5061","yellowr",2016,2016-06-16,168,21.6,26.65,20.8,20.85,18.05,27.2,26.1,16.4,22.2928571428571,46,46,112,112,TRUE
"5062","yellowr",2016,2016-06-17,169,21.5,18.35,26.65,20.8,20.85,18.05,27.2,26.1,22.5714285714286,46,46,112,112,TRUE
"5063","yellowr",2016,2016-06-18,170,22.1,21.65,18.35,26.65,20.8,20.85,18.05,27.2,21.9357142857143,46,46,112,112,TRUE
"5064","yellowr",2016,2016-06-19,171,22.8,21.95,21.65,18.35,26.65,20.8,20.85,18.05,21.1857142857143,46,46,112,112,TRUE
"5065","yellowr",2016,2016-06-20,172,23.4,27.8,21.95,21.65,18.35,26.65,20.8,20.85,22.5785714285714,46,46,112,112,TRUE
"5066","yellowr",2016,2016-06-21,173,23.4,24.15,27.8,21.95,21.65,18.35,26.65,20.8,23.05,46,46,112,112,TRUE
"5067","yellowr",2016,2016-06-22,174,21.8,20.8,24.15,27.8,21.95,21.65,18.35,26.65,23.05,46,46,112,112,TRUE
"5068","yellowr",2016,2016-06-23,175,21.7,21.4,20.8,24.15,27.8,21.95,21.65,18.35,22.3,46,46,112,112,TRUE
"5069","yellowr",2016,2016-06-24,176,21.7,23.05,21.4,20.8,24.15,27.8,21.95,21.65,22.9714285714286,46,46,112,112,TRUE
"5070","yellowr",2016,2016-06-25,177,22.3,22.2,23.05,21.4,20.8,24.15,27.8,21.95,23.05,46,46,112,112,TRUE
"5071","yellowr",2016,2016-06-26,178,23,23.6,22.2,23.05,21.4,20.8,24.15,27.8,23.2857142857143,46,46,112,112,TRUE
"5072","yellowr",2016,2016-06-27,179,23.1,25.85,23.6,22.2,23.05,21.4,20.8,24.15,23.0071428571429,46,46,112,112,TRUE
"5073","yellowr",2016,2016-06-28,180,21.8,24.45,25.85,23.6,22.2,23.05,21.4,20.8,23.05,46,46,112,112,TRUE
"5074","yellowr",2016,2016-06-29,181,20.5,13.6,24.45,25.85,23.6,22.2,23.05,21.4,22.0214285714286,46,46,112,112,TRUE
"5075","yellowr",2016,2016-06-30,182,19.9,16.95,13.6,24.45,25.85,23.6,22.2,23.05,21.3857142857143,46,46,112,112,TRUE
"5076","yellowr",2016,2016-07-01,183,20.3,18.35,16.95,13.6,24.45,25.85,23.6,22.2,20.7142857142857,46,46,112,112,TRUE
"5077","yellowr",2016,2016-07-02,184,19.1,15.3,18.35,16.95,13.6,24.45,25.85,23.6,19.7285714285714,46,46,112,112,TRUE
"5078","yellowr",2016,2016-07-03,185,18.5,16.1,15.3,18.35,16.95,13.6,24.45,25.85,18.6571428571429,46,46,112,112,TRUE
"5079","yellowr",2016,2016-07-04,186,18.7,17.5,16.1,15.3,18.35,16.95,13.6,24.45,17.4642857142857,46,46,112,112,TRUE
"5080","yellowr",2016,2016-07-05,187,19.7,20.25,17.5,16.1,15.3,18.35,16.95,13.6,16.8642857142857,46,46,112,112,TRUE
"5081","yellowr",2016,2016-07-06,188,21.2,24.2,20.25,17.5,16.1,15.3,18.35,16.95,18.3785714285714,46,46,112,112,TRUE
"5082","yellowr",2016,2016-07-07,189,22.1,25,24.2,20.25,17.5,16.1,15.3,18.35,19.5285714285714,46,46,112,112,TRUE
"5083","yellowr",2016,2016-07-08,190,23.1,24.7,25,24.2,20.25,17.5,16.1,15.3,20.4357142857143,46,46,112,112,TRUE
"5084","yellowr",2016,2016-07-09,191,22.4,24.45,24.7,25,24.2,20.25,17.5,16.1,21.7428571428571,46,46,112,112,TRUE
"5085","yellowr",2016,2016-07-10,192,21.6,18.6,24.45,24.7,25,24.2,20.25,17.5,22.1,46,46,112,112,TRUE
"5086","yellowr",2016,2016-07-11,193,22.7,21.1,18.6,24.45,24.7,25,24.2,20.25,22.6142857142857,46,46,112,112,TRUE
"5087","yellowr",2016,2016-07-12,194,23.5,24.45,21.1,18.6,24.45,24.7,25,24.2,23.2142857142857,46,46,112,112,TRUE
"5088","yellowr",2016,2016-07-13,195,23.5,25.85,24.45,21.1,18.6,24.45,24.7,25,23.45,46,46,112,112,TRUE
"5089","yellowr",2016,2016-07-14,196,24,25.25,25.85,24.45,21.1,18.6,24.45,24.7,23.4857142857143,46,46,112,112,TRUE
"5090","yellowr",2016,2016-07-15,197,23.5,24.7,25.25,25.85,24.45,21.1,18.6,24.45,23.4857142857143,46,46,112,112,TRUE
"5091","yellowr",2016,2016-07-16,198,22.5,20,24.7,25.25,25.85,24.45,21.1,18.6,22.85,46,46,112,112,TRUE
"5092","yellowr",2016,2016-07-17,199,20.8,19.2,20,24.7,25.25,25.85,24.45,21.1,22.9357142857143,46,46,112,112,TRUE
"5093","yellowr",2016,2016-07-18,200,21.6,21.1,19.2,20,24.7,25.25,25.85,24.45,22.9357142857143,46,46,112,112,TRUE
"5094","yellowr",2016,2016-07-19,201,22.4,22.75,21.1,19.2,20,24.7,25.25,25.85,22.6928571428571,46,46,112,112,TRUE
"5095","yellowr",2016,2016-07-20,202,23.4,23.9,22.75,21.1,19.2,20,24.7,25.25,22.4142857142857,46,46,112,112,TRUE
"5096","yellowr",2016,2016-07-21,203,23.4,24.75,23.9,22.75,21.1,19.2,20,24.7,22.3428571428571,46,46,112,112,TRUE
"5097","yellowr",2017,2017-04-02,92,9,6.4,3.35,6.65,7.5,5,9.4,11.65,7.13571428571429,47,47,112,112,TRUE
"5098","yellowr",2017,2017-04-03,93,10.3,8.9,6.4,3.35,6.65,7.5,5,9.4,6.74285714285714,47,47,112,112,TRUE
"5099","yellowr",2017,2017-04-04,94,10.3,11.4,8.9,6.4,3.35,6.65,7.5,5,7.02857142857143,47,47,112,112,TRUE
"5100","yellowr",2017,2017-04-05,95,9.5,7.25,11.4,8.9,6.4,3.35,6.65,7.5,7.35,47,47,112,112,TRUE
"5101","yellowr",2017,2017-04-06,96,7.7,3.6,7.25,11.4,8.9,6.4,3.35,6.65,6.79285714285714,47,47,112,112,TRUE
"5102","yellowr",2017,2017-04-07,97,7.2,3.65,3.6,7.25,11.4,8.9,6.4,3.35,6.36428571428571,47,47,112,112,TRUE
"5103","yellowr",2017,2017-04-08,98,8.1,3.3,3.65,3.6,7.25,11.4,8.9,6.4,6.35714285714286,47,47,112,112,TRUE
"5104","yellowr",2017,2017-04-09,99,10.6,8.05,3.3,3.65,3.6,7.25,11.4,8.9,6.59285714285714,47,47,112,112,TRUE
"5105","yellowr",2017,2017-04-10,100,13.1,17.8,8.05,3.3,3.65,3.6,7.25,11.4,7.86428571428571,47,47,112,112,TRUE
"5106","yellowr",2017,2017-04-11,101,13.3,15,17.8,8.05,3.3,3.65,3.6,7.25,8.37857142857143,47,47,112,112,TRUE
"5107","yellowr",2017,2017-04-12,102,12.7,7.25,15,17.8,8.05,3.3,3.65,3.6,8.37857142857143,47,47,112,112,TRUE
"5108","yellowr",2017,2017-04-13,103,12.1,8.35,7.25,15,17.8,8.05,3.3,3.65,9.05714285714286,47,47,112,112,TRUE
"5109","yellowr",2017,2017-04-14,104,12.4,10.3,8.35,7.25,15,17.8,8.05,3.3,10.0071428571429,47,47,112,112,TRUE
"5110","yellowr",2017,2017-04-15,105,14.6,14.45,10.3,8.35,7.25,15,17.8,8.05,11.6,47,47,112,112,TRUE
"5111","yellowr",2017,2017-04-16,106,15.8,20.25,14.45,10.3,8.35,7.25,15,17.8,13.3428571428571,47,47,112,112,TRUE
"5112","yellowr",2017,2017-04-17,107,15.8,14.45,20.25,14.45,10.3,8.35,7.25,15,12.8642857142857,47,47,112,112,TRUE
"5113","yellowr",2017,2017-04-18,108,15.7,14.2,14.45,20.25,14.45,10.3,8.35,7.25,12.75,47,47,112,112,TRUE
"5114","yellowr",2017,2017-04-19,109,16.1,15.85,14.2,14.45,20.25,14.45,10.3,8.35,13.9785714285714,47,47,112,112,TRUE
"5115","yellowr",2017,2017-04-20,110,16.7,18.35,15.85,14.2,14.45,20.25,14.45,10.3,15.4071428571429,47,47,112,112,TRUE
"5116","yellowr",2017,2017-04-21,111,15.3,17.2,18.35,15.85,14.2,14.45,20.25,14.45,16.3928571428571,47,47,112,112,TRUE
"5117","yellowr",2017,2017-04-22,112,14,6.1,17.2,18.35,15.85,14.2,14.45,20.25,15.2,47,47,112,112,TRUE
"5118","yellowr",2017,2017-04-23,113,13.9,8.35,6.1,17.2,18.35,15.85,14.2,14.45,13.5,47,47,112,112,TRUE
"5119","yellowr",2017,2017-04-24,114,14.6,10.85,8.35,6.1,17.2,18.35,15.85,14.2,12.9857142857143,47,47,112,112,TRUE
"5120","yellowr",2017,2017-04-25,115,15.9,13.6,10.85,8.35,6.1,17.2,18.35,15.85,12.9,47,47,112,112,TRUE
"5121","yellowr",2017,2017-04-26,116,17.5,17.2,13.6,10.85,8.35,6.1,17.2,18.35,13.0928571428571,47,47,112,112,TRUE
"5122","yellowr",2017,2017-04-27,117,16.5,21.65,17.2,13.6,10.85,8.35,6.1,17.2,13.5642857142857,47,47,112,112,TRUE
"5123","yellowr",2017,2017-04-28,118,14.2,10.55,21.65,17.2,13.6,10.85,8.35,6.1,12.6142857142857,47,47,112,112,TRUE
"5124","yellowr",2017,2017-04-29,119,13.4,10.55,10.55,21.65,17.2,13.6,10.85,8.35,13.25,47,47,112,112,TRUE
"5125","yellowr",2017,2017-04-30,120,12.3,8.6,10.55,10.55,21.65,17.2,13.6,10.85,13.2857142857143,47,47,112,112,TRUE
"5126","yellowr",2017,2017-05-01,121,13,13.65,8.6,10.55,10.55,21.65,17.2,13.6,13.6857142857143,47,47,112,112,TRUE
"5127","yellowr",2017,2017-05-02,122,11.9,9.45,13.65,8.6,10.55,10.55,21.65,17.2,13.0928571428571,47,47,112,112,TRUE
"5128","yellowr",2017,2017-05-03,123,11.3,5,9.45,13.65,8.6,10.55,10.55,21.65,11.35,47,47,112,112,TRUE
"5129","yellowr",2017,2017-05-04,124,10.7,6.65,5,9.45,13.65,8.6,10.55,10.55,9.20714285714286,47,47,112,112,TRUE
"5130","yellowr",2017,2017-05-05,125,10.7,5.8,6.65,5,9.45,13.65,8.6,10.55,8.52857142857143,47,47,112,112,TRUE
"5131","yellowr",2017,2017-05-06,126,11.2,8.3,5.8,6.65,5,9.45,13.65,8.6,8.20714285714286,47,47,112,112,TRUE
"5132","yellowr",2017,2017-05-07,127,12,5.85,8.3,5.8,6.65,5,9.45,13.65,7.81428571428571,47,47,112,112,TRUE
"5133","yellowr",2017,2017-05-08,128,12.5,5.8,5.85,8.3,5.8,6.65,5,9.45,6.69285714285714,47,47,112,112,TRUE
